Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Studio Franchini Angelo - Stefano - Valentina,Consulente,,080 675086,"Largo Lago, 14",Casamassima,,,,,,,,,,,
Studio Ratti,Commercialista,,099 827 7848,"Via Fiume, 19",Ginosa,,,,,,,,,,,
D Alconzo Mario,Commercialista abilitato all'esercizio della professione,,099 829 4868,"Via G. Matteotti, 20",Ginosa,,,,,,,,,,,
Prof. Dott. Zelano Luigi,Servizio di contabilità,,0881 981681,"Vico Oberdan, N19",Accadia,,,,,,,,,,,
CAAF CGIL Puglia,Consulente,https://www.caafcgilpuglia.it,080 576 7372,"Via Dante Alighieri, 14",Casamassima,,info@caafcgilpuglia.it,https,WordPress,No,Netsons Network,33,73,77.00,Sì,No
Studio Commerciale Samele,Commercialista abilitato all'esercizio della professione,,0883 632880,"Via Bologna, 11",Trinitapoli,,,,,,,,,,,
Dott.ssa Ada Lattanzio Accountant & Export Consulting,Commercialista,,339 118 9149,"Via Guglielmo Marconi, 20",Trinitapoli,,,,,,,,,,,
Studio Siciliano Dr. Savino,Commercialista,,0883 634031,"Corso Garibaldi, 102",Trinitapoli,,,,,,,,,,,
Studio Commercialista - Rag. Gerarda Cavaliere,Commercialista,https://www.consulenzecavaliere.it,0881 981980,"Via Pier Santi Mattarella, 34",Accadia,,studio@consulenzecavaliere.it,https,React,No,Aruba S.p.A.,53,74,82.00,Sì,No
Dr. Samarelli Pietro,Commercialista abilitato all'esercizio della professione,,0883 630494,"Via Roma, 72",Trinitapoli,,,,,,,,,,,
Dottore commercialista Lamacchia Gioacchino,Commercialista abilitato all'esercizio della professione,,335 840 2086,"Via Cappellini, 21",Trinitapoli,,,,,,,,,,,
Lamacchia Saverio,Commercialista,,0883 632041,"Corso Garibaldi, 213",Trinitapoli,,,,,,,,,,,
Studio Commerciale Associato Di Dr.F.Bitetti E Rag.F.Galante,Commercialista abilitato all'esercizio della professione,,099 829 4586,"Via Pastrengo, 2",Ginosa,,,,,,,,,,,
CAF CAA,Servizio di assistenza fiscale,,0883 952220,"Viale Vittorio Veneto, 44",Trinitapoli,,,,,,,,,,,
Bolumetti Valentina,Commercialista abilitato all'esercizio della professione,,0885 795023,"Via Sabauda, 1",Carapelle,,,,,,,,,,,
Conte Vitantonio,Commercialista,,0884 89186,"Via Bonaparte, 4",Cagnano Varano,,,,,,,,,,,
Studio Legale avv. Mario Follieri,Studio legale,,347 618 2444,Corso Pietro Giannone,Cagnano Varano,,,,,,,,,,,
Tierri Michele,Commercialista abilitato all'esercizio della professione,,0884 853516,"Via Avellino, 12",Cagnano Varano,,,,,,,,,,,
Studio Legale Del Priore Sabatino,Studio legale,,0884 8423,"Corso Pietro Giannone, 65",Cagnano Varano,,,,,,,,,,,
Studio Commerciale Tributario Dott.ssa Maria Luisa Cagnano,Commercialista,,0881 722386,"Via Trieste, 7",Foggia,,,,,,,,,,,
Studio Associato Tributario Ciccarone,Consulente finanziario,https://www.studiociccarone.com,099 829 1852,"Via Teano, 12",Ginosa,,amministrazione@studiociccarone.com,https,WordPress,No,Netsons s.r.l.,96,100,92.00,Sì,No
Studio Legale Giornetti,Studio legale,,0884 8230,"Corso Pietro Giannone, 166",Cagnano Varano,,,,,,,,,,,
Studio Commerciale Tributario Dr. Pasquale De Lillo,Commercialista abilitato all'esercizio della professione,https://www.studiodelillo.com,0883 632860,"Via Luigi Settembrini, 27",Trinitapoli,,studiodelillo63@gmail.com,https,WordPress,No,SEEWEB s.r.l.,63,95,92.00,Sì,No
Testa Nicola,Commercialista abilitato all'esercizio della professione,,0883 634980,"Via Giovanni Verga, 22",Trinitapoli,,,,,,,,,,,
Studio Commerciale Tributario Marcantonio,Commercialista,,0884 592111,"Via Arcaroli, 25",Vico del Gargano,,,,,,,,,,,
Capano Antonella Dottore Commercialista,Commercialista,,0881 963100,"Via Giuseppe Bonuomo, 18",Deliceto,,,,,,,,,,,
Studio Associato Dei Dottori Commercialisti F. Abate E M. Di Stefano,Commercialista abilitato all'esercizio della professione,,0881 540839,"Via Papa Giovanni XXIII, 10",Lucera,,,,,,,,,,,
Studio Commerciale Caloia - Commercialista Gesualdo,Commercialista abilitato all'esercizio della professione,,0825 401562,"Piazza Umberto I, 18",Gesualdo,,,,,,,,,,,
"Studio commerciale Dott. Giuseppe Pratola, consulenza fiscale e tributaria",Commercialista,,0825 457849,"Via Torana, 94/2/A",Ariano Irpino,,,,,,,,,,,
Studio Associato I M V Dei Rag Ieva Manodritta Valentino,Commercialista abilitato all'esercizio della professione,,0883 892225,"12, Piazza Vittorio Veneto, Canosa Di Puglia, BT 76012",Canosa di Puglia,,,,,,,,,,,
Massaro Emilia,Commercialista abilitato all'esercizio della professione,,0884 89166,"Via Dante Alighieri, 54",Cagnano Varano,,,,,,,,,,,
Studio Dott. Claudio Cantatore,Commercialista abilitato all'esercizio della professione,,080 361 4996,Via S. Spaventa,Ruvo di Puglia,,,,,,,,,,,
Iorizzo Ferdinando,Commercialista abilitato all'esercizio della professione,,0825 826617,"Via Elena D'Aosta, 9",Villanova del Battista,,,,,,,,,,,
"Studio Giacomo e Mario Burdi - Dottori Commercialisti, Economisti D'Impresa",Commercialista abilitato all'esercizio della professione,,080 326 3509,"Via Cardinale Fini, 87",Gravina in Puglia,,,,,,,,,,,
Studio Zaccaro,Commercialista abilitato all'esercizio della professione,,0883 612337,"Via John Fitzgerald Kennedy, 45",Canosa di Puglia,,,,,,,,,,,
Studio Preziuso Associato Consulenza Commerciale,Commercialista,,0881 549063,"Piazza Giacomo Matteotti, 6",Lucera,,,,,,,,,,,
Dott. Michele Aquilino - Commercialista a Foggia - Revisore Legale,Commercialista abilitato all'esercizio della professione,,329 141 8149,"Via Donato Caroprese, 37",Foggia,,,,,,,,,,,
Studio Associato Gammarota,Commercialista abilitato all'esercizio della professione,,0825 872640,"Via Nazionale, 70",Ariano Irpino,,,,,,,,,,,
Studio Commerciale Picaro,Commercialista,,0881 591544,"Via Roma, 86",Biccari,,,,,,,,,,,
Studio Donato Riccio - Dottore Commercialista - Revisore Legale,Commercialista abilitato all'esercizio della professione,,0881 591872,"Via Fuori Porta Torre, 12",Biccari,,,,,,,,,,,
Dr. Eugenio Lucera,Commercialista abilitato all'esercizio della professione,,0881 591379,"Piazzale Dante Aligheri, 4",Biccari,,,,,,,,,,,
Studio Peragina,Servizio di contabilità,http://www.studioperagina.com,080 326 9158,"Via Roma, 24",Gravina in Puglia,,info@studioperagina.com,http,React,No,Aruba S.p.A. Network,97,100,82.00,Sì,No
Sessa Antonio Studio Commerciale,Commercialista,,0881 591232,"Via S. Rocco, 23",Biccari,,,,,,,,,,,
New Studio Sas Di Enrico Candela & C.,Consulente finanziario,,0963 41312,"Via Milite Ignoto, 83",Vibo Valentia,,,,,,,,,,,
Dr. Candela Rosario,Commercialista abilitato all'esercizio della professione,,0923 539412,"Corso Italia, 17",Trapani,,,,,,,,,,,
Studio Commercialista,Commercialista abilitato all'esercizio della professione,,0882 646292,"Via Battipaglia, 24",Apricena,,,,,,,,,,,
Di Maio Dr. Giuseppe,Commercialista abilitato all'esercizio della professione,,0882 641681,"Via Cavour, 82",Apricena,,,,,,,,,,,
Leggieri Antonio,Commercialista abilitato all'esercizio della professione,,0882 645775,"Via Ludovico Ariosto, 37",Apricena,,,,,,,,,,,
Studio Commerciale Balzano,Commercialista,,0885 662089,"Via Pietro Nenni, 1",Ascoli Satriano,,,,,,,,,,,
Studio Dr. Luciano Guidone - Commercialista Apricena,Commercialista,,0882 646336,"Via Cavour, 51",Apricena,,,,,,,,,,,
STUDIO COMMERCIALE SILVIO POTENZA,Commercialista abilitato all'esercizio della professione,,329 191 7026,"Via Principessa Maria Josè, 32",Apricena,,,,,,,,,,,
Studio Lamonaca - Consulenza Fiscale ed Amministrativa,Commercialista abilitato all'esercizio della professione,,0883 622789,"Via Alessandro Volta, 19",San Ferdinando di Puglia,,,,,,,,,,,
Studio Candela,Commercialista abilitato all'esercizio della professione,,02 4819 3629,"Via San Vittore, 47",Milano,,,,,,,,,,,
Studio Commerciale Dott. Mauro Ciavarrella,Commercialista,http://www.maurociavarrella.it,0882 642592,"Viale Papa Giovanni XXIII, 49",Apricena,,segreteria@maurociavarrella.it,http,WordPress,No,Aruba S.p.A.,63,91,85.00,Sì,No
GROSSO MICHELINA DOTTORE COMMERCIALISTA,Commercialista abilitato all'esercizio della professione,http://www.studiogrossomichela.it/news-area,0881 914000,"71026, Via Trieste, 4",Deliceto,,,http,ASP.NET,Sì,"Amazon.com, Inc.",66,87,92.00,Sì,No
Dr. Pesce Angela,Commercialista abilitato all'esercizio della professione,,080 465 6858,"Corso Vittime di Via Fani, 38",Cellamare,,,,,,,,,,,
Studio Legale avv. Maria Concetta Zumpano,Studio legale,,080 969 8018,"8, Via dei Mille, 22",Cellamare,,,,,,,,,,,
Senerchia Giuseppe,Commercialista abilitato all'esercizio della professione,,0881 663630,"Via dell'Arcangelo Michele, 13",Foggia,,,,,,,,,,,
Curato Dott. Angelo,Commercialista abilitato all'esercizio della professione,,0881 970260,"Via Regina Margherita, 95",Troia,,,,,,,,,,,
Studio commerciale Di Biase Rag. Antonio,Commercialista abilitato all'esercizio della professione,,0881 610322,"Viale Ofanto, 137/P",Foggia,,,,,,,,,,,
Studio Commerciale Associato Del.Co. Dei Rag. Alberto Del Mastro & Giuseppe Colavita,Commercialista abilitato all'esercizio della professione,,0881 555717,"Via Federico II, 9/a",Pietramontecorvino,,,,,,,,,,,
Studio Commerciale Cannito Daisy,Commercialista,,0881 379590,"Via Grecia, 38",Foggia,,,,,,,,,,,
Studio Commerciale Tributario e Lavoro Mazzaraco Dott. Antonio,Commercialista abilitato all'esercizio della professione,,080 964 7489,"Via Roma, 72",Gioia del Colle,,,,,,,,,,,
Studio Falcone Commercialista - Revisore Legale,Commercialista,,080 332 3928,"Via Don Minzoni, 17",Gioia del Colle,,,,,,,,,,,
Studio commerciale tributario Dell'Aera - Del Bufalo,Commercialista abilitato all'esercizio della professione,,080 343 0164,"Via Gottardo, 62",Gioia del Colle,,,,,,,,,,,
Studio Commerciale Dott. Stefano Caricato Tax&Legal,Commercialista,,347 004 5889,Via Papa Giovanni XXIII100 P,Gioia del Colle,,,,,,,,,,,
Studio Commerciale e tributario Dott.ssa Delvecchio,Dottore commercialista,,338 320 3754,"Via Cataldo Agostinelli, 11",Ceglie Messapica,,,,,,,,,,,
Studio Cancelmo Vincenzo & Partners,Commercialista abilitato all'esercizio della professione,http://www.studiocancelmovincenzo.it,0881 614999,"Via Consagro Roberto, 3",Foggia,,,http,ASP.NET,No,Aruba S.p.A. Network,100,100,82.00,Sì,No
Studio Nicastri,Commercialista,,080 348 2362,"Via Roma, 7",Gioia del Colle,,,,,,,,,,,
Studio di Consulenza Fiscale e Tributaria dott. Raffaele Penna,Commercialista abilitato all'esercizio della professione,http://www.studiopenna.it,0881 555075,"Via Torella, 8",Pietramontecorvino,,,http,WordPress,No,Aruba S.p.A. Network,81,91,92.00,Sì,Sì
Studio Commerciale Dott. Antonicelli Chiara Stella,Commercialista abilitato all'esercizio della professione,,080 343 4506,"Piazza Pinto, 2",Gioia del Colle,,,,,,,,,,,
Studio Commerciale Tributario GATTI Rag. Pietro,Commercialista abilitato all'esercizio della professione,,080 343 4263,"Via Fratelli Cervi, 24",Gioia del Colle,,,,,,,,,,,
Mazziotti Francesco Dottore Commercialista e Revisore Legale,Commercialista,,080 321 7713,"Via Papa Luciani, 14",Gioia del Colle,,,,,,,,,,,
Studio Di Consulenza Tributaria Dr. Severino Giord,Consulente finanziario,,080 343 1325,"Via Prima Giordano Bruno, 3",Gioia del Colle,,,,,,,,,,,
Dott. Giuseppe Donvito - Commercialista,Commercialista,https://www.giuseppedonvito.com,389 654 6628,"Via Don Giovanni Minzoni, 17",Gioia del Colle,,info@giuseppedonvito.com,https,WordPress,No,Aruba S.p.A. Network,66,94,92.00,Sì,No
Conversano Dr. Valerio,Consulente finanziario,,0832 601767,"Via Don A. Niccoli, 181",Carmiano,,,,,,,,,,,
Studio Associato Castucci & Cucci,Commercialista,http://www.castucci-cucci.it,0881 661144,"Via Camporeale, 5",Foggia,,info@castucci-cucci.it,http,Angular,No,Aruba S.p.A. Network,45,84,75.00,Sì,No
Studio Commerciale dott. Gianluca Colucci,Commercialista abilitato all'esercizio della professione,http://www.studiogcolucci.it,0881 978099,"Via Trieste, 1B",Troia,,,http,WordPress,No,Servereasy Srl,100,100,91.00,Sì,No
Studio commercialisti Giannico,Commercialista abilitato all'esercizio della professione,http://www.studiogiannico.com,080 343 5566,"Via Peppino Papalia, 18",Gioia del Colle,,,http,WordPress,No,Combell NV,59,83,69.00,Sì,No
Studio PM,Commercialista abilitato all'esercizio della professione,,080 876 3803,"Via I Maggio, 34",Conversano,,,,,,,,,,,
STUDIO SIMONE - Commercialisti -,Commercialista,,080 495 2422,"Via Luigi Fallacara, 15",Conversano,,,,,,,,,,,
Studio Dr.ssa Santoiemma Maria Grazia,Commercialista abilitato all'esercizio della professione,,080 348 2343,"Via Aldo Moro, 13",Gioia del Colle,,,,,,,,,,,
Petruzzi Dr. Antonio,Commercialista abilitato all'esercizio della professione,,080 409 0920,"Via Fratelli Rosselli, 62",Conversano,,,,,,,,,,,
STUDIO COMMERCIALE CALVANO DOMENICO & Partners,Commercialista,http://www.consulenzacrisidimpresa.it,0881 652913,"Via Francesco Crispi, 65",Foggia,,contatto@esempio.it,http,Webnode,No,Amazon Technologies Inc.,63,90,100.00,Sì,No
Dott. Alberto Bellacosa - Commercialista - Conversano,Commercialista,,339 470 3971,"Via Pietro Nenni, 95",Conversano,,,,,,,,,,,
Studio Schirizzi,Consulente finanziario,,080 495 2838,"Via Giuseppe Lacalandra, 10",Conversano,,,,,,,,,,,
Ferrante Mancino Commercialisti Associati,Commercialista,,080 237 6758,"Via Armando Diaz, 10",Gioia del Colle,,,,,,,,,,,
Dr. Giuseppe Difino,Commercialista abilitato all'esercizio della professione,,080 524 8578,"Via dell'Ulivo, 5",Conversano,,,,,,,,,,,
Malena Saverio,Commercialista abilitato all'esercizio della professione,,080 495 7187,"Via Nicola De Giosa, 4",Conversano,,,,,,,,,,,
Studio Lillo & Partners,Commercialista,http://www.studiocommercialelillo.it,080 343 1807,"Via Antonio de Curtis, 12",Gioia del Colle,,tommaso.lillo@studiolillo.it,http,React,No,Telecom Italia S.p.A.,51,64,75.00,Sì,No
Studio di Consulenza - Dott. Roberto Domenico,Servizio di contabilità,,080 496 2289,"Via Cesare Battisti, 16",Castellana Grotte,,,,,,,,,,,
Intini Angelo,Commercialista,,080 343 3827,"Via Luigi Cadorna, 11",Gioia del Colle,,,,,,,,,,,
Mariano Gianfranco,Commercialista abilitato all'esercizio della professione,,080 495 0237,"Via Giuseppe Giusti, 1",Conversano,,,,,,,,,,,
Studio Lofano Commercialisti,Commercialista abilitato all'esercizio della professione,https://sites.google.com/view/studio-lofano-commercialisti,080 495 5425,"Via Florenzo Jaia, 31",Conversano,,,https,Angular,No,Google LLC,56,71,75.00,Sì,No
Carpinelli Dr. Gaetano,Commercialista abilitato all'esercizio della professione,,080 496 5615,"Via Orazio, 60",Castellana Grotte,,,,,,,,,,,
Studio Associato Donato Magistà e Pasquale Di Chito,Commercialista abilitato all'esercizio della professione,,080 495 9357,"Via Fratelli Rosselli, 44",Conversano,,,,,,,,,,,
Fanelli Domenico,Commercialista abilitato all'esercizio della professione,,080 495 2854,"Piazza Alcide De Gasperi, 1",Conversano,,,,,,,,,,,
Rizzi Francesco Commercialista,Commercialista,,080 496 2298,"Viale Dante Alighieri, 24",Castellana Grotte,,,,,,,,,,,
Studio Associato Elefante-Dimuccio,Commercialista abilitato all'esercizio della professione,,080 496 2047,"75-73, Via Vincenzo Fato",Castellana Grotte,,,,,,,,,,,
Torres Vito Dottore Commercialista-Revisore dei Conti-Aziendalista,Commercialista abilitato all'esercizio della professione,,320 297 6208,"Via Macello Vecchio, 10",Castellana Grotte,,,,,,,,,,,
Nebbia Dott. Giuseppe - Commercialista,Commercialista,http://www.studionebbia.com,080 883 6862,"Piazza della Resistenza, N.14",Conversano,,,http,React,Sì,Google LLC,46,56,100.00,Sì,No
Calo' Francesco,Commercialista abilitato all'esercizio della professione,,080 496 3404,"Via Biagio Francavilla, 29",Castellana Grotte,,,,,,,,,,,
"Elaborazione dati contabili, disbrigo pratiche",Servizio di contabilità,,388 931 2899,"Via Conversano, 42",Castellana Grotte,,,,,,,,,,,
Dr. Sgobba Vincenzo,Commercialista abilitato all'esercizio della professione,,080 496 5541,"Via Vincenzo Longo, 6",Castellana Grotte,,,,,,,,,,,
Console & Tutino S.A.S. Di Console Carmine & C.,Consulente finanziario,,080 496 4368,"Via Francesco Angiulli, 48",Castellana Grotte,,,,,,,,,,,
Montrone Dr. Vincenzo,Commercialista abilitato all'esercizio della professione,,080 495 8533,"Via Metastasio, 32",Conversano,,,,,,,,,,,
Associazione Studio Montanaro,Consulente,,080 496 2175,"Via Nicola de Bellis, 18",Castellana Grotte,,,,,,,,,,,
La Vacca Dr. Girolamo,Commercialista abilitato all'esercizio della professione,,080 394 3980,"Via Alcide De Gasperi, 36",Giovinazzo,,,,,,,,,,,
Tommaso Renna - Finanza & Impresa,Commercialista,https://www.tommasorenna.it,320 051 8350,"Via Vito Macchia, 20",Conversano,,info@tommasorenna.it,https,React,Sì,OVH SAS,66,90,92.00,Sì,No
Dott. Domenico Lestingi Commercialista,Commercialista abilitato all'esercizio della professione,http://www.web-commercialista.it,080 495 7893,78/2 v. F.lli Rosselli,Conversano,,domenicolestingi@gmail.com,http,Joomla,Sì,SEEWEB s.r.l.,88,99,92.00,Sì,No
Studio Dott. Sergio Seclì - Dott.ssa Marilena Cascelli - Dottori Commercialisti,Commercialista abilitato all'esercizio della professione,,080 394 7368,"Via Bari, 35",Giovinazzo,,,,,,,,,,,
Studio Ced Di Marchitelli Enrico,Consulente finanziario,,080 409 0284,"Viale degli Eroi, 2",Conversano,,,,,,,,,,,
Dottore Commercialista Barile Giovanna,Commercialista abilitato all'esercizio della professione,,080 872 8080,"Corso Mazzini, 26",Corato,,,,,,,,,,,
Studio Associato Gallo,Consulente finanziario,http://www.studioassociatogallo.it,080 343 3244,"Via Regina Elena, 8",Gioia del Colle,,studioass.gallo@libero.it,http,React,No,Telecom Italia S.p.A.,44,54,75.00,Sì,No
Brancaccio Patrizia Studio Commerciale Tributario - Caf Cnai S.r.l. Modelli Isee e Iseu,Commercialista abilitato all'esercizio della professione,,080 872 3841,"Viale A. Diaz, 27",Corato,,,,,,,,,,,
Lanera Francesco,Commercialista abilitato all'esercizio della professione,,080 496 3252,"Via Cesare Battisti, 14",Castellana Grotte,,,,,,,,,,,
Commercialista,Commercialista abilitato all'esercizio della professione,,080 872 5116,"Via Catania, 2",Corato,,,,,,,,,,,
Arx Studio Commerciale Associato,Commercialista,,080 358 8105,"Piazza XX Settembre, 8",Corato,,,,,,,,,,,
Torelli Dr. Rosalba,Commercialista,,080 372 0090,"Piazza Caduti di Via Fani, 5",Corato,,,,,,,,,,,
Mlt Consulting Group Studio Associato,Consulente finanziario,http://www.mltconsulting.it,080 990 2650,"Via Francesco Valente, 21",Castellana Grotte,,info@mltconsulting.it,http,WordPress,No,Aziende Italia S.r.l,75,90,92.00,Sì,No
CRACA FRANCESCO DOTTORE COMMERCIALISTA,Commercialista abilitato all'esercizio della professione,,080 967 8130,"Via Solferino, 3",Corato,,,,,,,,,,,
Quinto Vincenzo,Commercialista abilitato all'esercizio della professione,,080 872 1566,"Via Andrea Doria, 111",Corato,,,,,,,,,,,
Consulgest Soc.Coop.S.T.P.,Commercialista abilitato all'esercizio della professione,,080 872 7806,"Via Ettore Fieramosca, 22",Corato,,,,,,,,,,,
Studio Lotito - Tax & Corporate Consulting,Commercialista abilitato all'esercizio della professione,,080 885 3164,"Via de Mattis, 4",Corato,,,,,,,,,,,
Studio Associato Nocca Beniamino Marcone Ada Carnicella Anna,Commercialista,,080 840 6732,"Via Monte Cengio, 16",Corato,,,,,,,,,,,
Mintrone Dr. Francesco,Commercialista abilitato all'esercizio della professione,,080 872 6051,"Via Giorgio Asproni, 28",Corato,,,,,,,,,,,
Scarpa Consulting - Consulenza Aziendale Professionale,Commercialista abilitato all'esercizio della professione,,080 872 2011,"Via Antonio Santelia Architetto, 168",Corato,,,,,,,,,,,
Studio Strippoli Srl,Commercialista abilitato all'esercizio della professione,,080 898 5386,Piazza XI Febbraio,Corato,,,,,,,,,,,
D'Introno Fabio Domenico,Commercialista,,080 359 3007,"Largo Plebiscito, 32",Corato,,,,,,,,,,,
Dott.ssa Paterno Anna Franca Commercialista e Revisore Contabile,Commercialista abilitato all'esercizio della professione,,080 326 3854,"Via Pisa, 33",Gravina in Puglia,,,,,,,,,,,
Nocella Rag. Giuseppe,Commercialista,,080 967 1842,"Via Piccinni, 27",Corato,,,,,,,,,,,
Studio Commerciale Scac,Commercialista,http://www.studioscac.it,080 372 9820,"Via Mario Pagano, 4",Corato,,aldobindo@studioscac.it,http,WordPress,Sì,OVH SAS,91,94,85.00,Sì,No
Commercialisti Smart,Commercialista abilitato all'esercizio della professione,,080 325 4092,"Via Pompei, 10",Gravina in Puglia,,,,,,,,,,,
Studio ANACLETO,Commercialista,,080 322 1157,"Via Tripoli, 55",Gravina in Puglia,,,,,,,,,,,
Scivetti Dr. Raffaele,Commercialista abilitato all'esercizio della professione,,080 394 6720,"177 Via Marconi Guglielmo, Giovinazzo, BA 70054",Giovinazzo,,,,,,,,,,,
Studio Commercialista Scaringella,Commercialista,,080 872 5813,"Via Imbriani Matteo Renato, 1",Corato,,,,,,,,,,,
Prezzano Rag. Giuseppe,Commercialista,,080 326 4745,"Via Bari, 64",Gravina in Puglia,,,,,,,,,,,
Studio Rag.Girolamo Picciallo,Commercialista abilitato all'esercizio della professione,,080 326 7996,"Via Pietro Maroncelli, 1",Gravina in Puglia,,,,,,,,,,,
Savino Girolamo,Commercialista,,080 326 5968,"Via Federico Meninni, 127",Gravina in Puglia,,,,,,,,,,,
Studio commercialista,Commercialista,,080 325 7744,"Via Antonio Punzi, 101/C",Gravina in Puglia,,,,,,,,,,,
Loizzo & Associati,Commercialista,http://www.loizzoeassociati.it,080 872 8376,"Corso Garibaldi, 109",Corato,,,http,WordPress,No,Aruba S.p.A.,0,0,0.00,Sì,No
Studio Commercialista Dott.ssa Iurino Annamaria,Commercialista,,080 883 1672,"Via Maurizio Lettieri, 92/B",Gravina in Puglia,,,,,,,,,,,
Palermo Giuseppe,Commercialista,,080 322 1253,"Via Catania, 35",Gravina in Puglia,,,,,,,,,,,
"Lobaccaro Rag. Nunzio - Cipriani Dott.ssa Filomena,Giorgia",Commercialista,,080 325 2183,"Via Reggio Calabria, 7",Gravina in Puglia,,,,,,,,,,,
Studio Dipalo,Commercialista abilitato all'esercizio della professione,,080 326 7470,"Via Istria, 42",Gravina in Puglia,,,,,,,,,,,
Studio Ciaciulli,Commercialista abilitato all'esercizio della professione,,080 326 4281,"Via Gabriele D'Annunzio, 79",Gravina in Puglia,,,,,,,,,,,
Studio Dinicolamaria,Commercialista abilitato all'esercizio della professione,,080 325 1263,"Piazza Arcangelo Scacchi, 41",Gravina in Puglia,,,,,,,,,,,
Studio Commerciale Associato Dott. Conca E Rag. Squeo,Commercialista abilitato all'esercizio della professione,,080 325 4473,"Via Antonio Punzi, 5",Gravina in Puglia,,,,,,,,,,,
Dr. Ruggiero Antonio,Commercialista abilitato all'esercizio della professione,,080 431 2759,"Via Luigi Pirandello, 11",Locorotondo,,,,,,,,,,,
Mazzilli Consulting & Partners Srl,Commercialista abilitato all'esercizio della professione,http://www.mazzilliconsulting.it,080 872 1318,"Via Paolucci Raffaele, 9",Corato,,segreteriamc@mazzilliconsulting.it,http,React,Sì,Netsons s.r.l.,74,90,100.00,Sì,No
Francesco Leone Commercialista,Commercialista,http://www.francescoleonecommercialista.it,080 321 0033,"Via G. Bonadies, 61",Corato,,info@francescoleonecommercialista.it,http,WordPress,Sì,Armada WAN,34,37,85.00,Sì,No
Salamina Dr. Angelantonio,Commercialista abilitato all'esercizio della professione,,080 431 5121,"Via Sant' Elia, 69",Locorotondo,,,,,,,,,,,
Basile Dr. Cataldo,Commercialista abilitato all'esercizio della professione,,080 472 2755,"Via Cisternino, 189",Locorotondo,,,,,,,,,,,
Rag. Arcangelo Lisi,Commercialista,,080 431 6200,"Via della Resistenza, n.19",Locorotondo,,,,,,,,,,,
Dott. Gianfrate Domenico Commercialista,Commercialista,,080 431 6928,"Via Trento, 11",Locorotondo,,,,,,,,,,,
CAAF A.C.A.I. - centro comunale,Servizio di assistenza fiscale,,080 431 2466,"Via Fasano, 25",Locorotondo,,,,,,,,,,,
STUDIO BONUCCI DAVIDE,Commercialista,https://studiobonucci.wordpress.com,080 326 9220,"Viale Orsini, 57",Gravina in Puglia,,,https,WordPress,No,"Automattic, Inc",85,97,92.00,Sì,No
