Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Studio Calabrese Associati,Certified public accountant,,0836 564254,"Via Bari, 3",Galatina,,,,,,,,,,,
Studio Commerciale Dr. Esposito Marco Vinicio,Certified public accountant,,0832 787907,"Via Maggiore Galliano, 44",Squinzano,,,,,,,,,,,
Studio De Riccardis e Partners Commercialisti Associati,Bookkeeping service,,0836 567072,"Via Rubino, 12",Galatina,,,,,,,,,,,
Zizzari Studio Commerciale,Tax preparation,,0836 569394,"Piazza Toma G., 56",Galatina,,,,,,,,,,,
Masciullo Dott. Antonio,Certified public accountant,,0836 565482,"Via Tanza, 32",Galatina,,,,,,,,,,,
De Giorgi Antonio,Certified public accountant,,0836 620279,"Via delle Rose, 5",Galatina,,,,,,,,,,,
Valente Raimondo,Accountant,,0836 562126,"Via Chiura, 13",Galatina,,,,,,,,,,,
Studio Magnolo Cosimo,Business management consultant,http://www.studiomagnolo.com/%20%20-%20%20www.csfr.biz,0833 593506,"Viale Italia, 35/c",Matino,,,http,WordPress,No,Seeweb,72,94,50.00,No - Pagina Non Trovata (404),Sì
Galignano Dr. Marco,Certified public accountant,,0836 563430,"Via Trieste, 14",Galatina,,,,,,,,,,,
De Benedittis Dr. Comm. Stefano,Certified public accountant,,0836 639053,"Via Pasquale Cafaro, 37",Galatina,,,,,,,,,,,
Studio Legale Avvocato Libera Micaela Francioso,Lawyer,http://www.avvocatoliberafrancioso.it/,349 531 6187,"Via Palestro, 5",Casarano,,info@avvocatoliberafrancioso.it,http,React,Sì,Wix,68,96,85.00,Sì - Disponibile (200 OK),No
Studio Associato Solidoro Rizzo,Employment consultant,,0836 680045,"Corso Armando Diaz, 51",Galatina,,,,,,,,,,,
STUDIO APOLLONIO,Tax consultant,,0836 562686,"Via di Gallipoli, 81",Galatina,,,,,,,,,,,
"Studio Michele Orlando - Consulenza finanziaria, contabile, lavoro e tributaria",Employment consultant,,0836 569021,"Via Monte Grappa, 170",Galatina,,,,,,,,,,,
Studio Commercialista Refolo,Accountant,,0836 424628,"Via Oronzo De Donno, 14",Maglie,,,,,,,,,,,
Massaro Dr. Antonio,Certified public accountant,,0836 485004,"Corso Cavour, 38",Maglie,,,,,,,,,,,
Studio Di Consulenza Aziendale Del Dr. Salvatore Paolo Guglielmo Dr.,Business management consultant,,0836 483407,"Via Indipendenza, 31",Maglie,,,,,,,,,,,
Studio Ass.To Dott.Ri Caroppo Claudio-Paiano Luigi,Certified public accountant,,0836 460460,"Via Brenta, 32",Maglie,,,,,,,,,,,
Passiatore Luigi & Associati,Certified public accountant,,0832 363693,"Via Brenta, 79",Surbo,,,,,,,,,,,
"Studio caaf ,multi servizi",Carpenter,,340 524 4747,"Via Federico Confalonieri, 52",Surbo,,,,,,,,,,,
Presicce Dr. Vincenzo,Certified public accountant,,0836 484718,"Via Giuseppe Mazzini, 46",Maglie,,,,,,,,,,,
De Giuseppe Dr. Fausto,Certified public accountant,,0836 428230,"Via Giuseppe Pisanelli, 23",Maglie,,,,,,,,,,,
Papagno Dr Antonio,Accountant,,0836 309142,"Via Vittorio Emanuele, 51",Maglie,,,,,,,,,,,
Studio Associato Romano,Certified public accountant,,0836 312942,"Via Luigi Einaudi, 1",Maglie,,,,,,,,,,,
Studio Commercialisti Anchora,Accountant,http://www.studio-anchora.com/,348 195 2298,"Via Giuseppe Candido, 12",Galatina,,studioanchora@gmail.com,http,PHP,Sì,Wix,70,98,100.00,Sì - Disponibile (200 OK),No
Antonica Studio Commerciale Tributario Associato,Accountant,,0836 563142,"Via Puglia, 10",Galatina,,,,,,,,,,,
Patera Dott. Sergio Antonio,Bookkeeping service,,0836 565216,"Via Lombardia, 60",Galatina,,,,,,,,,,,
CAF PATRONATO SINDACATO SINALP - SURBO,Labor union,https://www.cafpatronatolecce.com/,351 702 6268,"Via D'Aurio, 16",Surbo,,PROVINCIALELECCE@SINALP.IT,https,Wix,Sì,Wix,56,94,100.00,Sì - Disponibile (200 OK),No
Di Sciorio Nicola,Employment consultant,https://www.studiodisciorio.com/,0836 565728,"Via Arezzo, 28",Galatina,,infolavoro@studiodisciorio.it,https,PHP,No,Aruba-Hosting,80,94,92.00,Sì - Disponibile (200 OK),No
Studio dott. Gianfreda Aldo Commercialista,Accountant,,0836 315543,"Via Gioacchino Murat, n.6",Maglie,,,,,,,,,,,
Dott. Andrea Selmi,Tax consultant,,0836 426640,"Via Brenta, 13",Maglie,,,,,,,,,,,
Numisma Commercialisti Associati,Certified public accountant,,0836 428167,"Via Ospedale, 26",Maglie,,,,,,,,,,,
Montagna Carlo,Certified public accountant,,0836 484329,"18 Via Nisi Capitano Elio, Maglie, Le 73024",Maglie,,,,,,,,,,,
Stefanizzi Rag. Stefano,Accountant,,0836 427539,"Via Indipendenza, 36",Maglie,,,,,,,,,,,
Scrascia Franca,Certified public accountant,,0836 427765,"Via Alcide De Gasperi, 38",Maglie,,,,,,,,,,,
Solombrino Antonio,Employment consultant,,0836 312848,"Via Brenta, 38",Maglie,,,,,,,,,,,
CED STUDIO MUSARO' - Dott.ssa Maria Concetta Musarò,Certified public accountant,,0833 546667,Via San Tommaso d'Aquino,Tricase,,,,,,,,,,,
Studio SODERO Commercialista - Dott.ssa Francesca Sodero,Accountant,,388 493 1970,"Via Umberto I, 52",Tricase,,,,,,,,,,,
Aprile Studio Tributario,Accountant,,0833 543056,"Via Botallo, 24",Tricase,,,,,,,,,,,
Studio Dottore Commercialista Agostino De Giorgi,Accountant,,320 648 4648,"Via Giovanni Gentile, 17",Tricase,,,,,,,,,,,
Studio Dott. Renato Erminio,Human resource consulting,,0833 544635,"Via Umberto I, 101",Tricase,,,,,,,,,,,
Studio Commercialista Dott. Massimo Zottola,Accountant,,388 742 7264,"Via Roberto Ardigò, 3",Tricase,,,,,,,,,,,
Studio Dott. Cesare Cazzato,Accountant,,327 207 7991,"Via Umberto I, 101",Tricase,,,,,,,,,,,
Turco Antonio,Accountant,,0833 541519,"Via Vittorio Emanuele, 4",Tricase,,,,,,,,,,,
Russo Salvatore Angelo,Certified public accountant,,0833 772072,"Via Umberto I, 48",Tricase,,,,,,,,,,,
Studio Calignano,Human resource consulting,,347 493 6627,"Via Leonardo Botallo‬, 1",Tricase,,,,,,,,,,,
Grifo Servizi,Tax preparation service,,339 205 9837,Via Liborio Romano,Tricase,,,,,,,,,,,
Dr. Grimaldi Giovanni,Certified public accountant,,0833 542214,"Via Ludovico Ariosto, 28",Tricase,,,,,,,,,,,
Ruberto Fabio,Certified public accountant,,0833 772216,"Via Ravenna, 41",Tricase,,,,,,,,,,,
Superstudio di Emanuele Ferramosca - Tricase,Photography studio,,329 614 2494,"Corso Roma, 105",Tricase,,,,,,,,,,,
Colazzo & Partners Studio Associato,Consultant,,0836 315825,"Via Cesare Battisti, 67",Maglie,,,,,,,,,,,
Ernesto Toma & Partners,Certified public accountant,http://www.studiotomaernesto.it/,0836 483398,"Via Toma Gioacchino, 25",Maglie,,ernestotoma.studio@gmail.com,http,PHP,No,ABDns-Hosting,70,80,92.00,Sì - Disponibile (200 OK),No
Schimera Claudio,Certified public accountant,,0833 543817,"Via Alessandro Manzoni, 2",Tricase,,,,,,,,,,,
Dott. Luciano Pino,Accountant,https://www.lucianopino.it/,392 335 3158,"Via Marsala, 65",Casarano,,studiolucianopino@gmail.com,https,Altro,No,Register.it-Hosting,74,88,92.00,No - Stato Non Determinato,No
Rosario D'Aurelio - Studio D'Aurelio Commercialisti,Accountant,https://www.studiodaurelio.it/,0836 427852,"Via Conciliazione, 18",Maglie,,info@studiodaurelio.it,https,Altro,Sì,Register.it-Hosting,56,63,92.00,Sì - Disponibile (200 OK),No
Benegiamo&Associati Dottori Commercialisti,Certified public accountant,http://www.benegiamoassociati.it/,0836 444977,"Via Scorrano, 135",Maglie,,,http,Joomla,Sì,Register.it-Hosting,65,96,100.00,Sì - Disponibile (200 OK),No
Studio Greco & Associati S.A.S.,Certified public accountant,,0832 307984,"Via Euippa, 22",Lecce,,,,,,,,,,,
Cmc Partners Studio Associato Dott. Commercialisti Creti Diego Muci Maria Rosaria Cannoletta Daniel,Certified public accountant,,0832 288640,"9 Via Novantacinquesimo Reggimento Fanteria, Lecce, Le 73100",Lecce,,,,,,,,,,,
Studio De Bartolomeis Dr. Alessandro,Certified public accountant,,0832 314805,"Via Fiesole, 48",Lecce,,,,,,,,,,,
Bramato Antonio Dott. Commercialista,Accountant,,0833 784493,"Via Francesco Carrara, 7B",Lucugnano,,,,,,,,,,,
Studio Commercialista Lecce - Dott. Angelo Blasi,Certified public accountant,https://www.studioblasi.it/,0832 343730,"Via di Leuca, 237",Lecce,,studioblasiangelo@libero.it,https,WordPress,Sì,Keliweb,73,93,100.00,Sì - Disponibile (200 OK),No
S&P Consulting stp - Studio di Consulenza Aziendale,Accountant,,0832 408564,"Via Corte dei Fiori, 5",Lecce,,,,,,,,,,,
Studio Tamborrino - Professionisti Associati - Antonio Tamborrino e Giuseppe Tamborrino,Accountant,,0832 309514,"Via Vittorio Bachelet, 35",Lecce,,,,,,,,,,,
Centonze Carlo - Dottore Commercialista,Accountant,,0832 322282,"Corso Umberto I, 5",Monteroni di Lecce,,,,,,,,,,,
Lezzi Dr. Andrea,Certified public accountant,,0832 324106,Via Giovanni Falcone,Monteroni di Lecce,,,,,,,,,,,
Studio Manca Martella & Partners Dott.Commercialisti E Revisori Cont.,Certified public accountant,,0832 324651,"Via Darpe, 15",Monteroni di Lecce,,,,,,,,,,,
Guido Pasquale,Certified public accountant,,0832 324215,"Via Alcide de Gasperi, 131",Monteroni di Lecce,,,,,,,,,,,
Studio Riccardo di Dott.ssa Maria Grazia Riccardo,Accountant,http://www.studioriccardo.it/,333 753 9425,"Via Vittorio Veneto, 81",Maglie,,fernando.stifani@gmaill.com,http,PHP,No,Aruba-DNS,70,94,92.00,Sì - Disponibile (200 OK),No
Carpentieri Dr. Ivano,Certified public accountant,,0832 349650,"Via Giovan Leonardo Marugi, 15",Lecce,,,,,,,,,,,
Studio Consulenza Tributaria CINO,Consultant,,347 338 9270,"Corso Arno Circonvallazione, 19",Monteroni di Lecce,,,,,,,,,,,
Quarta Maurizio,Certified public accountant,,0832 322279,"Via Martiri Via Fani, 32",Monteroni di Lecce,,,,,,,,,,,
Conte Dr. Francesco,Certified public accountant,,0832 324701,"Piazza Falconieri, 24",Monteroni di Lecce,,,,,,,,,,,
Manzone Rag. Giorgio,Employment consultant,,0832 327636,"via Gen.C.A. Dalla Chiesa, 15",Monteroni di Lecce,,,,,,,,,,,
Studio Cairo,Certified public accountant,http://www.studiocairo.it/,0832 240737,"Via Montello, 13",Lecce,,,http,PHP,No,Aruba-Hosting,51,79,85.00,Sì - Disponibile (200 OK),No
Studio Monticchio e Partners Stp,Accountant,https://studiomonticchio.it/,0832 398661,"Viale Ugo Foscolo, 3",Lecce,,info@studiomonticchio.it,https,PHP,No,Netsons,56,68,85.00,Sì - Disponibile (200 OK),No
Studio Antonio Bray Dottori Commercialisti,Accountant,,0832 315968,"Via Salvatore Trinchese, 95/A",Lecce,,,,,,,,,,,
CAF,Tax preparation service,,0832 324522,"Via XXI Aprile, 74",Monteroni di Lecce,,,,,,,,,,,
Geometra Vito Antonio Iacovelli - Studio Tecnico a Monteroni di Lecce,Surveyor,,347 660 9453,Piazzetta Romano,Monteroni di Lecce,,,,,,,,,,,
