Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Studio Tecnico geom. Caione Angelo,Surveyor,,333 471 8849,"Via Immacolata, 16",Carmiano,,,,,,,,,,,
Studio Tecnico Galati,Surveyor,,0832 833857,"Piazza Risorgimento, 18",Melendugno,,,,,,,,,,,
STUDIO TECNICO - Geom. Riccardo VERRI,Land surveyor,http://geometraverri.blogspot.it/,320 845 0083,"Corso della Repubblica, n°102",Lizzanello,,,https,Blogger,No,,87,97,77.00,Yes,No
Geometra Davide Valzano,Land surveyor,,349 765 6768,"Via Francesco Petrarca, 44",Surbo,,,,,,,,,,,
Studio Ing. Calcagnile | Edilizia e Consulenza,Civil engineer,,329 397 3467,"Via Eugenio Montale, n 35",Leverano,,,,,,,,,,,
Studio Tecnico Geometra Flavio Caretto,Surveyor,,328 674 8647,"Sede operativa, Via Brindisi, 53, Via Umberto I, 55",Torchiarolo,,,,,,,,,,,
T-STUDIO Geom. Giuseppe Corvaglia,Land surveyor,http://www.t-studio.org/,328 411 5091,"Vicinale Peschio, 4",Spongano,,g.corvaglia@t-studio.org,https,WordPress,No,Aruba-DNS,62,89,92.00,Yes,Yes
Certificazione Energetica Lecce - Puglia - APE - Attestato di Prestazione Energetica,Surveyor,,380 352 2360,"Piazza Mazzini Giuseppe, 7",Lecce,,,,,,,,,,,
Geom. Gianfranco Cipressa,Surveyor,,360 351 799,"Via Re Galantuomo, n 25",Copertino,,,,,,,,,,,
Geom. Antonio Miglietta,Land surveyor,http://geom-antonio-miglietta.webnode.it/,347 577 2057,"Corso Umberto, 60",Trepuzzi,,contatto@esempio.it,https,React,No,,64,91,100.00,Yes,Yes
Studio Tecnico De Bartolomeo,Engineer,http://www.studiotecnicodebartolomeo.it/,0832 968003,"Via Giuseppe Mazzini, 66",Veglie,,,https,Joomla,No,Netsons,66,86,92.00,Yes,No
Studio Tecnico Geometra Rizzello,Surveyor,,333 748 6232,"Via Enzo Ferrari, 8",Porto Cesareo,,,,,,,,,,,
Persano Federico,Surveyor,,0832 363591,"Via Cirillo, 42",Surbo,,,,,,,,,,,
Geom. Gabriele Maria Mariano,Surveyor,,389 956 3405,"Via Ludovico Ariosto, 30",Aradeo,,,,,,,,,,,
Studio Tecnico Aloisi,Surveyor,,328 581 9198,"Via Roma, 13",Sannicola,,,,,,,,,,,
GGGRECO s.r.l,Surveyor,https://gggreco.it/,339 576 0908,"Via G.Verdi, 2",Veglie,,gggreco1@gmail.com,https,WordPress,Sì,Netsons,71,96,100.00,Yes,Yes
Geom. D'OSTUNI Studio Tecnico,Surveyor,,340 486 8895,"Via Duca degli Abruzzi, 91A",Nardò,,,,,,,,,,,
Geometra Giovanni Leone,Land surveyor,,333 896 7671,Via Caduti d'Africa civ. 12,Surbo,,,,,,,,,,,
Studio Tecnico Geometra Borgia Flavio,Surveyor,,333 630 9928,"Via Fontana, 22",San Donato di Lecce,,,,,,,,,,,
Studio TECNICO Geom. Biagio RUSSO,Surveyor,,338 281 8846,"Via Fratelli Bandiera, 80",Merine,,,,,,,,,,,
Geometra Raone Massimo,Land surveyor,,393 351 8151,"Via A. dell'Abate, 28",Lecce,,,,,,,,,,,
Geometra Antonio Vetrugno,Land surveyor,,335 642 6700,"Piazza Umberto I°, 146",San Pancrazio Salentino,,,,,,,,,,,
Collegio Geometri e Geometri Laureati di Lecce,Land surveyor,,0832 303508,"Via Duca degli Abruzzi, 49",Lecce,,,,,,,,,,,
Geometra Angelo Negro,Land surveyor,,327 614 4958,"Via Luzzatti, n. 2/E",Matino,,,,,,,,,,,
Nobile Geom. Giuseppe,Surveyor,,0832 949313,"Via Mariano Cosimo, 207",Copertino,,,,,,,,,,,
Geom. Alessandro Calò,Land surveyor,,320 329 1259,"Via Costantino, 199",Martano,,,,,,,,,,,
Studio Tecnico Geom. Mariano Gabriele,Surveyor,,339 446 1334,"Piazza Papa Pio XII, 20",Cursi,,,,,,,,,,,
Studio Tecnico Ing. Walter CRISCOLO,Engineer,,349 574 7842,"Via Michele Saponaro, 5",Lecce,,,,,,,,,,,
Studio Tecnico Geometra Beggiato - Studio nZEB,Land surveyor,https://sites.google.com/studionzeb.it/home,393 357 9485,"Via Brenta, 39",Tricase,,info@studionzeb.it,https,Altro,No,,66,94,50.00,Yes,No
Geom. Giuseppe Ianne,Surveyor,,338 114 6639,Strada Provinciale Campi - Novoli,Novoli,,,,,,,,,,,
Sol. Tec. Studio Tecnico Associato,Surveyor,,0832 523577,"Via Pietro Micheli, 36",Lecce,,,,,,,,,,,
STUDIO TECNICO - Geom. Massimo Cosimo Carbone,Land surveyor,https://sites.google.com/site/geommassimocarbone/home,339 448 7610,"Via Wolfgang Amadeus Mozart, 24",Guagnano,,,https,Altro,No,,48,66,91.00,Yes,No
Geometra Milelli Tommaso,Land surveyor,,339 272 5078,"Via XX Settembre, N°30",Galatone,,,,,,,,,,,
Geom. Caforio Salvatore,Surveyor,,347 558 6606,"Via Ponchielli, 7",San Pietro Vernotico,,,,,,,,,,,
Studio Tecnico Geom. Pascali Dino,Surveyor,,320 428 4145,Via IV Novembre,Vernole,,,,,,,,,,,
Studio tecnico Geometra Cristian Mandorino,Land surveyor,https://cristianmandorino.it/,328 315 7476,"Via Scardino Peregrino, 24",Lecce,,mandorinocristian@gmail.com,https,WordPress,Sì,Netsons,65,80,100.00,Yes,No
Geom. Antonio Eliseo BRUNO,Surveyor,,338 374 5277,"Via Savoia, 3",Lecce,,,,,,,,,,,
Studio D'Ingegneria Battista E Battista,Surveyor,,0832 246365,"Via Mario di Lecce, 14",Lecce,,,,,,,,,,,
STUDIO TECNICO GEOM. ERIBERTO MILLI,Surveyor,,347 436 2646,"Via Cesare Battisti, 9",Carmiano,,,,,,,,,,,
De Pasquale Geom. Luciano,Surveyor,,0833 862695,"Via Roma, 42",Galatone,,,,,,,,,,,
STUDIO TECNICO GEOMETRA POLITO VINCENZO,Restaurant,,327 708 5888,"Via Vittorio Veneto, 9",Leverano,,,,,,,,,,,
Studio Tecnico Associato Ingegneri Dott.Antonio Piscopiello - Dott.Vin,Surveyor,,0832 352891,"Via Oronzo Cosi, 5",Lecce,,,,,,,,,,,
Stefano Campa Geometra,Land surveyor,,340 423 9211,"Via Russo, 24",San Cesario di Lecce,,,,,,,,,,,
Geometra Sozzo Michele Studio Tecnico,Land surveyor,http://www.geometrasozzo.it/,338 629 1450,"Via Cosimo de Giorgi, 10",Lecce,,,https,WordPress,No,Google-Cloud,60,77,92.00,Yes,No
geometra pellegrino salvatore,Land surveyor,,393 505 0850,Via Bologna,Nardò,,,,,,,,,,,
GEOMETRA STOMEO ANDREA,Land surveyor,,329 102 7758,"Via Margherita, 7",Melpignano,,,,,,,,,,,
Studio Tholos Geom. Daniele Petarra,Land surveyor,http://www.geometrapetarra.it/,393 974 2926,"Via Lucania, 39",Avetrana,,,http,Errore: HTML e intestazioni non disponibili,,ABDns-Hosting,90,100,91.00,,
Studio Tecnico Geom. Massimiliano Mazzotta,Land surveyor,,328 368 5433,"Via Francesco Crispi, 75",San Pietro Vernotico,,,,,,,,,,,
Geom. Nahi Fernando,Surveyor,,0832 831101,"Via Ugo Foscolo, 23",Melendugno,,,,,,,,,,,
Studio tecnico Geom. Domenico Solazzo,Surveyor,https://geomdomenicosolazzo.com/,348 569 7563,"Largo Generale Ellena, 1",San Pietro Vernotico,,studiotecnicosolazzo@libero.it,https,Altro,No,Sconosciuto,76,99,91.00,Yes,No
GRUPPO RICERCATO IMMOBILIARE DAL 1978 - AGENZIA IMMOBILIARE LECCE,Real estate agency,http://www.immobiliarericercato.it/,0832 099250,"Viale Japigia, 20",Lecce,,,https,Shopify,Sì,Keliweb,49,62,85.00,Yes,No
Geom Franco Muci,Land surveyor,,329 706 0903,"Via Conte di Torino, 33",Nardò,,,,,,,,,,,
Studio Congedo & Congedo,Architecture firm,https://www.congedoecongedo.it/,0836 561194,"Via Papa Pio XII, n.3",Galatina,,studio@congedoecongedo.it,https,Wix,No,Wix,66,96,92.00,Yes,No
Patavia Ingegnere Antonio,Architect,,329 590 4395,"Viale Ugo Foscolo, 14",Lecce,,,,,,,,,,,
Dottor ink Leverano,Stationery store,http://www.dottorink.it/,0832 522745,"Via della Consolazione, 58",Leverano,,info@dottorink.it,https,WordPress,Sì,Serverplan,60,87,100.00,Yes,No
STUDIO LAB,Business to business service,http://www.studiolab-srl.it/,392 743 8921,"Via Montebello, 27",Leverano,,info@studiolabsas.it,https,WordPress,No,Aruba-DNS,61,84,85.00,Yes,No
Studio Tecnico Carrisi,Land surveyor,,380 863 9329,"Via Giuseppe Mazzini, 14",Castri di Lecce,,,,,,,,,,,
Geom. Angelo Pareo,Land surveyor,http://www.salentogeoconsulting.it/,328 744 2726,"Via G. Giolitti, 25",Surbo,,angelopareo@gmail.com,https,Altro,No,WIDHost,73,69,92.00,Yes,Yes
Geom. GRASSO Filippo Antonio,Land surveyor,https://grassofilippo4.wixsite.com/website-3,328 353 8054,Via Salvatore Tarantino,Nardò,,grasso.filippo@outlook.it,https,React,No,,53,94,92.00,Yes,No
Studio Tecnico Perrone G.,Surveyor,,388 816 9579,Via Bruxelles,Soleto,,,,,,,,,,,
Studio Tecnico Mangione,Land surveyor,http://www.studiotecnicomangione.it/,320 455 0811,"Via Ludovico Ariosto, 10",Avetrana,,,https,Joomla,No,Aruba-DNS,78,93,100.00,Yes,No
geom. Luca TAFURO,Land surveyor,http://www.studiotafuro.it/,328 739 9818,"Via Lecce, 95",San Pietro Vernotico,,,http
